State,City,Station_Name,Last_Update,Latitude,Longitude,PM2.5_Min,PM2.5_Max,PM2.5_Avg,PM10_Min,PM10_Max,PM10_Avg,SO2_Min,SO2_Max,SO2_Avg,CO_Min,CO_Max,CO_Avg,OZONE_Min,OZONE_Max,OZONE_Avg,AQI_Value,Predominant_Parameter,NO2_Min,NO2_Max,NO2_Avg,Year,Month,Month_Name
Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2023-11-20 12:00:00,25.44919916,81.82735986,88.0,208.0,150.0,103.0,157.0,133.0,31.0,64.0,47.0,24.0,99.0,35.0,2.0,11.0,6.0,150.0,PM2.5,14.0,14.0,14.0,2023,11,November
Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2023-11-20 12:00:00,25.3505986,82.9083074,37.0,95.0,70.0,39.0,107.0,81.0,12.0,26.0,17.0,22.0,78.0,41.0,15.0,32.0,23.0,81.0,PM10,19.0,40.0,27.0,2023,11,November
Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2023-11-20 12:00:00,25.301778,82.996789,24.0,72.0,55.0,36.0,106.0,76.0,17.0,18.0,18.0,33.0,113.0,69.0,1.0,7.0,1.0,76.0,PM10,11.0,11.0,11.0,2023,11,November
Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2023-11-20 12:00:00,25.262326,82.995408,18.0,55.0,35.0,27.0,87.0,53.0,13.0,14.0,13.0,26.0,48.0,41.0,4.0,6.0,4.0,53.0,PM10,2.0,3.0,2.0,2023,11,November
Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2023-11-20 12:00:00,25.32393,82.99687,31.0,102.0,68.0,35.0,110.0,75.0,28.0,36.0,31.0,34.0,114.0,67.0,4.0,8.0,4.0,75.0,PM10,1.0,2.0,2.0,2023,11,November
Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2023-11-20 12:00:00,27.571409,77.655757,61.0,211.0,116.0,75.0,159.0,117.0,32.0,34.0,32.0,54.0,95.0,81.0,24.0,25.0,25.0,117.0,PM10,2.0,3.0,3.0,2023,11,November
Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2023-11-20 12:00:00,30.269444,78.044167,29.0,191.0,93.0,37.0,126.0,78.0,1.0,1.0,1.0,12.0,54.0,27.0,1.0,9.0,1.0,93.0,PM2.5,1.0,7.0,3.0,2023,11,November
Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2023-11-20 12:00:00,29.2124114,78.9611753,14.0,83.0,45.0,45.0,140.0,93.0,7.0,9.0,8.0,20.0,82.0,26.0,1.0,38.0,5.0,93.0,PM10,16.0,101.0,38.0,2023,11,November
Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2023-11-20 12:00:00,30.075911,78.2859547,8.0,42.0,19.0,31.0,57.0,41.0,6.0,7.0,6.0,16.0,32.0,21.0,5.0,45.0,8.0,41.0,PM10,4.0,7.0,6.0,2023,11,November
West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2023-11-20 12:00:00,23.685297,86.945968,26.0,114.0,64.0,33.0,127.0,82.0,8.0,15.0,11.0,22.0,78.0,41.0,7.0,58.0,22.0,82.0,PM10,22.0,59.0,40.0,2023,11,November
West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",2023-11-20 12:00:00,23.5404352,87.2892225,15.0,101.0,48.0,24.0,131.0,64.0,25.0,37.0,33.0,7.0,48.0,35.0,2.0,26.0,7.0,64.0,PM10,21.0,33.0,26.0,2023,11,November
West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2023-11-20 12:00:00,22.06047,88.109737,32.0,74.0,48.0,48.0,123.0,83.0,8.0,20.0,12.0,26.0,71.0,36.0,21.0,64.0,29.0,83.0,PM10,16.0,49.0,26.0,2023,11,November
West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2023-11-20 12:00:00,22.629801,88.352017,29.0,98.0,64.0,46.0,124.0,89.0,13.0,17.0,17.0,6.0,42.0,15.0,11.0,62.0,22.0,89.0,PM10,7.0,16.0,11.0,2023,11,November
West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2023-11-20 12:00:00,22.611968,88.347422,55.0,257.0,148.0,69.0,158.0,113.0,7.0,8.0,7.0,5.0,88.0,33.0,5.0,15.0,6.0,148.0,PM2.5,24.0,101.0,44.0,2023,11,November
West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2023-11-20 12:00:00,22.5687319,88.2797276,31.0,95.0,63.0,53.0,114.0,88.0,8.0,35.0,12.0,24.0,90.0,49.0,6.0,47.0,15.0,88.0,PM10,22.0,47.0,36.0,2023,11,November
West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2023-11-20 12:00:00,22.5367507,88.3638022,29.0,188.0,84.0,51.0,139.0,84.0,4.0,10.0,6.0,6.0,102.0,18.0,8.0,78.0,29.0,84.0,PM10,17.0,106.0,54.0,2023,11,November
West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2023-11-20 12:00:00,22.58157048,88.41002457,19.0,90.0,48.0,50.0,118.0,71.0,8.0,16.0,13.0,11.0,60.0,22.0,10.0,48.0,20.0,71.0,PM10,12.0,51.0,24.0,2023,11,November
West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2023-11-20 12:00:00,22.55664,88.342674,42.0,237.0,123.0,46.0,128.0,93.0,6.0,29.0,10.0,10.0,70.0,29.0,8.0,85.0,23.0,123.0,PM2.5,11.0,90.0,50.0,2023,11,November
West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2023-11-20 12:00:00,22.49929,88.36917,33.0,99.0,62.0,49.0,124.0,85.0,4.0,7.0,5.0,8.0,82.0,44.0,11.0,43.0,16.0,85.0,PM10,9.0,42.0,20.0,2023,11,November
West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2023-11-20 12:00:00,22.627847,88.380669,26.0,95.0,48.0,49.0,124.0,77.0,2.0,17.0,12.0,18.0,90.0,28.0,10.0,74.0,32.0,77.0,PM10,23.0,25.0,24.0,2023,11,November
West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2023-11-20 12:00:00,22.51106,88.35142,22.0,129.0,64.0,28.0,94.0,57.0,7.0,10.0,9.0,20.0,100.0,33.0,4.0,75.0,24.0,64.0,PM2.5,6.0,73.0,32.0,2023,11,November
West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2023-11-20 12:00:00,22.5448082,88.3403691,41.0,179.0,102.0,25.0,494.0,170.0,5.0,9.0,6.0,26.0,73.0,46.0,5.0,89.0,18.0,170.0,PM10,2.0,19.0,9.0,2023,11,November
West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2023-11-20 12:00:00,26.6879226,88.4152495,31.0,237.0,75.0,27.0,218.0,109.0,9.0,12.0,11.0,13.0,92.0,43.0,7.0,72.0,19.0,109.0,PM10,21.0,66.0,41.0,2023,11,November
